ID,All_fragments,All_fragments_h,Counts
NuBBE_All_frag_3981,*CC12C(O*)C(O*)C3C(O*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2O*)C4(C)O,CC(=O)OC1C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(C(O)C3C(O)C(O)C4(C)C1O)C2(C)O,1
NuBBE_All_frag_3982,*CC12C(O*)C(O*)C3C(O*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O,CC(=O)OC1C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(C(O)C3C(O)C(O)C4(C)C1OC(C)=O)C2(C)O,1
NuBBE_All_frag_3983,*CC12C(O*)C(O*)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2O*)C4(C)O,CC(=O)OC1C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(C(OC(C)=O)C3C(O)C(O)C4(C)C1O)C2(C)O,1
NuBBE_All_frag_3984,*CC12C(O*)C(O*)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O,CC(=O)OC1C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(C(OC(C)=O)C3C(O)C(O)C4(C)C1OC(C)=O)C2(C)O,1
NuBBE_All_frag_3985,*CC12C(O*)C(OC(C)=O)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2O*)C4(C)O,CC(=O)OC1C2CC34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(C)=O)C(O)C3(C)C1O)C4(C)O,1
NuBBE_All_frag_3986,*CC12C(O*)C(OC(C)=O)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O,CC(=O)OC1C2CC34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(C)=O)C(OC(C)=O)C3(C)C1O)C4(C)O,1
NuBBE_All_frag_3987,*CC12C(O*)C(OC(C)=O)C3C(O*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2O*)C4(C)O,CC(=O)OC1C2C(O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(C)=O)C(O)C3(C)C1O)C4(C)O,1
NuBBE_All_frag_3988,*CC12C(O*)C(OC(C)=O)C3C(O*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O,CC(=O)OC1C2C(O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(C)=O)C(OC(C)=O)C3(C)C1O)C4(C)O,1
NuBBE_All_frag_3989,*CC12C(O*)C(OC(C)=O)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2O*)C4(C)O,CC(=O)OC1C2C(OC(C)=O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(C)=O)C(O)C3(C)C1O)C4(C)O,1
NuBBE_All_frag_3990,*CC12C(O*)C(OC(C)=O)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O,CC(=O)OC1C2C(OC(C)=O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(C)=O)C(OC(C)=O)C3(C)C1O)C4(C)O,1
NuBBE_All_frag_3991,*CC12C(OC(C)=O)C(*)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2O*)C4(C)O,CC(=O)OC1C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(CC3CC(OC(C)=O)C4(C)C1O)C2(C)O,1
NuBBE_All_frag_3992,*CC12C(OC(C)=O)C(*)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O,CC(=O)OC1C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(CC3CC(OC(C)=O)C4(C)C1OC(C)=O)C2(C)O,1
NuBBE_All_frag_3993,*CC12C(OC(C)=O)C(*)C3C(O*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2O*)C4(C)O,CC(=O)OC1C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(C(O)C3CC(OC(C)=O)C4(C)C1O)C2(C)O,1
NuBBE_All_frag_3994,*CC12C(*)C(O*)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O,CC(=O)OC1C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(CC3C(O)CC4(C)C1OC(C)=O)C2(C)O,1
NuBBE_All_frag_3995,*CC12C(*)C(O*)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2*)C4(C)O,CC(=O)OC1CC2(C)CC(O)C3CC24OC3(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC1C4(C)O,1
NuBBE_All_frag_3996,*C1C2C(OC(C)=O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(O)C(OC(=O)c2ccccc2)C3(COC(C)=O)C1OC(C)=O)C4(C)O,CC(=O)OCC12C(OC(C)=O)CC3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(O)C2OC(=O)c1ccccc1)C4(C)O,1
NuBBE_All_frag_3997,*OCC12C(*)C(OC(C)=O)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2*)C4(C)O,CC(=O)OC1CC2(CO)CC(OC(=O)c3ccccc3)C3OC(=O)C(C)C(C)c4ncccc4C(=O)OCC4(C)OC2(CC14)C3(C)O,1
NuBBE_All_frag_3998,*OCC12C(O*)C(OC(C)=O)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2OC(C)=O)C4(C)O,CC(=O)OC1C2CC34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(=O)c2ccccc2)C(OC(C)=O)C3(CO)C1O)C4(C)O,1
NuBBE_All_frag_3999,*OCC12C(*)C(OC(C)=O)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2OC(C)=O)C4(C)O,CC(=O)OC1CC2(CO)C(OC(C)=O)C(OC(=O)c3ccccc3)C3OC(=O)C(C)C(C)c4ncccc4C(=O)OCC4(C)OC2(CC14)C3(C)O,1
NuBBE_All_frag_4000,*OCC12C(*)C(OC(C)=O)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2O*)C4(C)O,CC(=O)OC1CC2(CO)C(O)C(OC(=O)c3ccccc3)C3OC(=O)C(C)C(C)c4ncccc4C(=O)OCC4(C)OC2(CC14)C3(C)O,1
NuBBE_All_frag_4001,*OCC12C(O*)C(OC(C)=O)C3C(O*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2O*)C4(C)O,CC(=O)OC1C2C(O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(=O)c2ccccc2)C(O)C3(CO)C1O)C4(C)O,1
NuBBE_All_frag_4002,*OCC12C(O*)C(OC(C)=O)C3C(O*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2OC(C)=O)C4(C)O,CC(=O)OC1C2C(O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(=O)c2ccccc2)C(OC(C)=O)C3(CO)C1O)C4(C)O,1
NuBBE_All_frag_4003,*OCC12C(O*)C(OC(C)=O)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2O*)C4(C)O,CC(=O)OC1C2C(OC(C)=O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(=O)c2ccccc2)C(O)C3(CO)C1O)C4(C)O,1
NuBBE_All_frag_4004,*OCC12C(O*)C(OC(C)=O)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2OC(C)=O)C4(C)O,CC(=O)OC1C2C(OC(C)=O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(=O)c2ccccc2)C(OC(C)=O)C3(CO)C1O)C4(C)O,1
NuBBE_All_frag_4005,*OCC12C(OC(C)=O)C(*)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2O*)C4(C)O,CC(=O)OC1CC2CC34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(=O)c2ccccc2)C(O)C13CO)C4(C)O,1
NuBBE_All_frag_4006,*OCC12C(OC(C)=O)C(O*)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2O*)C4(C)O,CC(=O)OC1C(O)C2CC34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(=O)c2ccccc2)C(O)C13CO)C4(C)O,1
NuBBE_All_frag_4007,*OCC12C(OC(C)=O)C(*)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2OC(C)=O)C4(C)O,CC(=O)OC1CC2CC34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(=O)c2ccccc2)C(OC(C)=O)C13CO)C4(C)O,1
NuBBE_All_frag_4008,*OCC12C(OC(C)=O)C(*)C3C(O*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2O*)C4(C)O,CC(=O)OC1CC2C(O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(=O)c2ccccc2)C(O)C13CO)C4(C)O,1
NuBBE_All_frag_4009,*OCC12C(OC(C)=O)C(*)C3C(O*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2OC(C)=O)C4(C)O,CC(=O)OC1CC2C(O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(=O)c2ccccc2)C(OC(C)=O)C13CO)C4(C)O,1
NuBBE_All_frag_4010,*OCC12C(OC(C)=O)C(*)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2O*)C4(C)O,CC(=O)OC1CC2C(OC(C)=O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(=O)c2ccccc2)C(O)C13CO)C4(C)O,1
NuBBE_All_frag_4011,*OCC12C(OC(C)=O)C(*)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2OC(C)=O)C4(C)O,CC(=O)OC1CC2C(OC(C)=O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(=O)c2ccccc2)C(OC(C)=O)C13CO)C4(C)O,1
NuBBE_All_frag_4012,*OCC12C(*)C(OC(=O)c3ccccc3)C3OC(=O)C(C)C(C)c4ncccc4C(=O)OCC4(C)OC1(C(OC(C)=O)C4C(OC(C)=O)C2OC(C)=O)C3(C)O,CC(=O)OC1C2C(OC(C)=O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(=O)c2ccccc2)CC3(CO)C1OC(C)=O)C4(C)O,1
NuBBE_All_frag_4013,*CCC/C(C)=C/Cc1cc(C(=O)O)cc(CC=C(C)C)c1O,CCC/C(C)=C/Cc1cc(C(=O)O)cc(CC=C(C)C)c1O,1
NuBBE_All_frag_4014,*OCC12C(O*)C(OC(C)=O)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2O*)C4(C)O,CC(=O)OC1C2CC34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(=O)c2ccccc2)C(O)C3(CO)C1O)C4(C)O,1
NuBBE_All_frag_4015,*OCC12C(O*)C(O*)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2OC(C)=O)C4(C)O,CC(=O)OC1C(OC(=O)c2ccccc2)C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(C(OC(C)=O)C3C(O)C(O)C14CO)C2(C)O,1
NuBBE_All_frag_4016,*OCC12C(O*)C(O*)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2O*)C4(C)O,CC(=O)OC1C2C(O)C(O)C3(CO)C(O)C(OC(=O)c4ccccc4)C4OC(=O)C(C)C(C)c5ncccc5C(=O)OCC2(C)OC13C4(C)O,1
NuBBE_All_frag_4017,*OCC12C(O*)C(O*)C3C(O*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2OC(C)=O)C4(C)O,CC(=O)OC1C(OC(=O)c2ccccc2)C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(C(O)C3C(O)C(O)C14CO)C2(C)O,1
NuBBE_All_frag_4018,*OCC12C(O*)C(*)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2OC(C)=O)C4(C)O,CC(=O)OC1C(OC(=O)c2ccccc2)C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(CC3CC(O)C14CO)C2(C)O,1
NuBBE_All_frag_4019,*OCC12C(O*)C(*)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2O*)C4(C)O,CC1C(=O)OC2C(OC(=O)c3ccccc3)C(O)C3(CO)C(O)CC4CC3(OC4(C)COC(=O)c3cccnc3C1C)C2(C)O,1
NuBBE_All_frag_4020,*OCC12C(O*)C(*)C3C(O*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2O*)C4(C)O,CC1C(=O)OC2C(OC(=O)c3ccccc3)C(O)C3(CO)C(O)CC4C(O)C3(OC4(C)COC(=O)c3cccnc3C1C)C2(C)O,1
NuBBE_All_frag_4021,*OCC12C(O*)C(*)C3C(O*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2OC(C)=O)C4(C)O,CC(=O)OC1C(OC(=O)c2ccccc2)C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(C(O)C3CC(O)C14CO)C2(C)O,1
NuBBE_All_frag_4022,*OCC12C(*)C(OC(C)=O)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2OC(C)=O)C4(C)O,CC(=O)OC1CC2(CO)C(OC(C)=O)C(OC(=O)c3ccccc3)C3OC(=O)C(C)C(C)c4ncccc4C(=O)OCC4(C)OC2(C(OC(C)=O)C14)C3(C)O,1
NuBBE_All_frag_4023,*OCC12C(*)C(OC(C)=O)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2O*)C4(C)O,CC(=O)OC1CC2(CO)C(O)C(OC(=O)c3ccccc3)C3OC(=O)C(C)C(C)c4ncccc4C(=O)OCC4(C)OC2(C(OC(C)=O)C14)C3(C)O,1
NuBBE_All_frag_4024,*OCC12C(*)C(OC(C)=O)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2*)C4(C)O,CC(=O)OC1CC2(CO)CC(OC(=O)c3ccccc3)C3OC(=O)C(C)C(C)c4ncccc4C(=O)OCC4(C)OC2(C(OC(C)=O)C14)C3(C)O,1
NuBBE_All_frag_4025,*OCC12C(O*)C(*)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2O*)C4(C)O,CC(=O)OC1C2CC(O)C3(CO)C(O)C(OC(=O)c4ccccc4)C4OC(=O)C(C)C(C)c5ncccc5C(=O)OCC2(C)OC13C4(C)O,1
NuBBE_All_frag_4026,*OCC12C(O*)C(*)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2OC(C)=O)C4(C)O,CC(=O)OC1C(OC(=O)c2ccccc2)C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(C(OC(C)=O)C3CC(O)C14CO)C2(C)O,1
NuBBE_All_frag_4027,*OCC12C(*)C(OC(C)=O)C3C(O*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2OC(C)=O)C4(C)O,CC(=O)OC1CC2(CO)C(OC(C)=O)C(OC(=O)c3ccccc3)C3OC(=O)C(C)C(C)c4ncccc4C(=O)OCC4(C)OC2(C(O)C14)C3(C)O,1
NuBBE_All_frag_4028,*OCC12C(*)C(OC(C)=O)C3C(O*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2O*)C4(C)O,CC(=O)OC1CC2(CO)C(O)C(OC(=O)c3ccccc3)C3OC(=O)C(C)C(C)c4ncccc4C(=O)OCC4(C)OC2(C(O)C14)C3(C)O,1
NuBBE_All_frag_4029,*OCC12C(*)C(OC(C)=O)C3C(O*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2*)C4(C)O,CC(=O)OC1CC2(CO)CC(OC(=O)c3ccccc3)C3OC(=O)C(C)C(C)c4ncccc4C(=O)OCC4(C)OC2(C(O)C14)C3(C)O,1
NuBBE_All_frag_4030,*OCC12C(O*)C(O*)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2O*)C4(C)O,CC1C(=O)OC2C(OC(=O)c3ccccc3)C(O)C3(CO)C(O)C(O)C4CC3(OC4(C)COC(=O)c3cccnc3C1C)C2(C)O,1
NuBBE_All_frag_4031,*OCC12C(O*)C(O*)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2OC(C)=O)C4(C)O,CC(=O)OC1C(OC(=O)c2ccccc2)C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(CC3C(O)C(O)C14CO)C2(C)O,1
NuBBE_All_frag_4032,*OCC12C(O*)C(O*)C3C(O*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2O*)C4(C)O,CC1C(=O)OC2C(OC(=O)c3ccccc3)C(O)C3(CO)C(O)C(O)C4C(O)C3(OC4(C)COC(=O)c3cccnc3C1C)C2(C)O,1
NuBBE_All_frag_4033,*OCC12C(*)C(OC(=O)c3ccccc3)C3OC(=O)C(C)C(C)c4ncccc4C(=O)OCC4(C)OC1(C(OC(C)=O)C4C(OC(C)=O)C2O*)C3(C)O,CC(=O)OC1C2C(OC(C)=O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(=O)c2ccccc2)CC3(CO)C1O)C4(C)O,1
NuBBE_All_frag_4034,*OCC12C(OC(C)=O)C(O*)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(=O)c1ccccc1)C2OC(C)=O)C4(C)O,CC(=O)OC1C(O)C2CC34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(=O)c2ccccc2)C(OC(C)=O)C13CO)C4(C)O,1
NuBBE_All_frag_4035,*CC12C(*)C(*)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O,CC(=O)OC1C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(C(OC(C)=O)C3CCC4(C)C1OC(C)=O)C2(C)O,1
NuBBE_All_frag_4036,*C1C2C(OC(C)=O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(C)=O)C(OC(C)=O)C3(COC(C)=O)C1OC(C)=O)C4(C)O,CC(=O)OCC12C(OC(C)=O)CC3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O,1
NuBBE_All_frag_4037,*C1C2C(*)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(C)=O)C(*)C3(COC(C)=O)C1OC(C)=O)C4(C)O,CC(=O)OCC12CC(OC(C)=O)C3OC(=O)C(C)C(C)c4ncccc4C(=O)OCC4(C)OC1(CC4CC2OC(C)=O)C3(C)O,1
NuBBE_All_frag_4038,*C1C2C(*)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(C)=O)C(OC(C)=O)C3(COC(C)=O)C1*)C4(C)O,CC(=O)OCC12CCC3CC14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O,1
NuBBE_All_frag_4039,*C1C2C(*)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(C)=O)C(OC(C)=O)C3(COC(C)=O)C1OC(C)=O)C4(C)O,CC(=O)OCC12C(OC(C)=O)CC3CC14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O,1
NuBBE_All_frag_4040,*C1C2C(OC(C)=O)C(OC(C)=O)C3(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C4OC(=O)C(C)C(C)c5ncccc5C(=O)OCC2(C)OC13C4(C)O,CC(=O)OCC12C(OC(C)=O)C(OC(C)=O)C3CC14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O,1
NuBBE_All_frag_4041,*C1C2C(OC(C)=O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(C)=O)C(*)C3(COC(C)=O)C1*)C4(C)O,CC(=O)OCC12CCC3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2)C4(C)O,1
NuBBE_All_frag_4042,*C1C2C(OC(C)=O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(C)=O)C(*)C3(COC(C)=O)C1OC(C)=O)C4(C)O,CC(=O)OCC12CC(OC(C)=O)C3OC(=O)C(C)C(C)c4ncccc4C(=O)OCC4(C)OC1(C(OC(C)=O)C4CC2OC(C)=O)C3(C)O,1
NuBBE_All_frag_4043,*C1C2C(OC(C)=O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(C)=O)C(OC(C)=O)C3(COC(C)=O)C1*)C4(C)O,CC(=O)OCC12CCC3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O,1
NuBBE_All_frag_4044,*CC12C(*)C(*)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2*)C4(C)O,CC(=O)OC1CC2(C)CCC3CC24OC3(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC1C4(C)O,1
NuBBE_All_frag_4045,*OCC12C(*)C(OC(=O)c3ccccc3)C3OC(=O)C(C)C(C)c4ncccc4C(=O)OCC4(C)OC1(C(OC(C)=O)C4C(O*)C2OC(C)=O)C3(C)O,CC(=O)OC1C(O)C2C(OC(C)=O)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(=O)c2ccccc2)CC13CO)C4(C)O,1
NuBBE_All_frag_4046,*CC12C(*)C(*)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2O*)C4(C)O,CC(=O)OC1C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(CC3CCC4(C)C1O)C2(C)O,1
NuBBE_All_frag_4047,*CC12C(*)C(*)C3C(*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O,CC(=O)OC1C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(CC3CCC4(C)C1OC(C)=O)C2(C)O,1
NuBBE_All_frag_4048,*CC12C(*)C(*)C3C(O*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2*)C4(C)O,CC(=O)OC1CC2(C)CCC3C(O)C24OC3(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC1C4(C)O,1
NuBBE_All_frag_4049,*CC12C(*)C(*)C3C(O*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2O*)C4(C)O,CC(=O)OC1C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(C(O)C3CCC4(C)C1O)C2(C)O,1
NuBBE_All_frag_4050,*CC12C(*)C(*)C3C(O*)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O,CC(=O)OC1C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(C(O)C3CCC4(C)C1OC(C)=O)C2(C)O,1
NuBBE_All_frag_4051,*CC12C(*)C(*)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2*)C4(C)O,CC(=O)OC1CC2(C)CCC3C(OC(C)=O)C24OC3(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC1C4(C)O,1
NuBBE_All_frag_4052,*CC12C(*)C(*)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2O*)C4(C)O,CC(=O)OC1C2OC(=O)C(C)C(C)c3ncccc3C(=O)OCC3(C)OC4(C(OC(C)=O)C3CCC4(C)C1O)C2(C)O,1
NuBBE_All_frag_4053,*C1C2C(*)C34OC2(C)COC(=O)c2cccnc2C(C)C(C)C(=O)OC(C(OC(C)=O)C(*)C3(COC(C)=O)C1*)C4(C)O,CC(=O)OCC12CCC3CC14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2)C4(C)O,1
